Date,Open,High,Low,Close,Volume,Open_Oil_INR,High_Oil_INR,Low_Oil_INR,Close_Oil_INR,Volume_Oil,"('Close', '^NSEI')_Nifty","('High', '^NSEI')_Nifty","('Low', '^NSEI')_Nifty","('Open', '^NSEI')_Nifty","('Volume', '^NSEI')_Nifty",Close_DXY,High_DXY,Low_DXY,Open_DXY,Volume_DXY
2004-01-14,19108.071068948368,19147.710007855203,19079.81660188292,19114.817780111684,12.0,1554.2015748504637,1577.404454721982,1543.7593152290356,1563.815969467163,126272.0,,,,,,86.02999877929688,86.16000366210938,85.31999969482422,85.33000183105469,0.0
2004-01-15,19121.88049213868,19154.157974243164,19116.59967803955,18520.53092438355,12.0,1567.1963535052491,1607.2244809129334,1507.1309953536984,1516.470465066377,102443.0,,,,,,86.55999755859375,86.62999725341797,86.0199966430664,86.08999633789062,0.0
2004-01-16,18512.729584536748,18529.47003356018,18495.989135513315,18433.678363571176,12.0,1518.9234867095947,1601.9845642990113,1513.0200436401356,1589.547762924194,60351.0,,,,,,87.7300033569336,87.87000274658203,86.4000015258789,86.45999908447266,0.0
2004-01-17,18512.729584536748,18529.47003356018,18495.989135513315,18433.678363571176,0.0,1518.9234867095947,1601.9845642990113,1513.0200436401356,1589.547762924194,0.0,,,,,,87.7300033569336,87.87000274658203,86.4000015258789,86.45999908447266,0.0
2004-01-18,18512.729584536748,18529.47003356018,18495.989135513315,18433.678363571176,0.0,1518.9234867095947,1601.9845642990113,1513.0200436401356,1589.547762924194,0.0,,,,,,87.7300033569336,87.87000274658203,86.4000015258789,86.45999908447266,0.0
2004-01-19,18512.729584536748,18529.47003356018,18495.989135513315,18433.678363571176,0.0,1518.9234867095947,1601.9845642990113,1513.0200436401356,1589.547762924194,0.0,,,,,,87.66000366210938,88.06999969482422,87.45999908447266,87.6500015258789,0.0
2004-01-20,18439.77861552429,18447.912801940925,18423.51024269103,18706.86578807677,12.0,1583.272722308349,1649.7431737487786,1581.8758904113784,1640.873602545165,127162.0,,,,,,86.70999908447266,88.01000213623047,86.52999877929688,87.41000366210938,0.0
2004-01-21,18706.45959297486,18729.152719226084,18680.46590591432,18625.707650341792,2.0,1577.309105038148,1587.847173663482,1552.026997039793,1566.7161155218491,88518.0,,,,,,86.36000061035156,86.80000305175781,86.08000183105469,86.5999984741211,0.0
2004-01-22,18642.172260513296,18649.57473145449,18619.550635665888,18581.609649658203,2.0,1567.791783306122,1584.737832331084,1527.862515449524,1583.0625139834592,117574.0,,,,,,85.81999969482422,86.30999755859375,85.61000061035156,86.2300033569336,0.0
2004-01-23,18482.35695954284,18494.59346143494,18449.31653721619,18455.0271122345,2.0,1584.5257541256724,1598.2702360153198,1567.219553153991,1580.825279739991,100558.0,,,,,,86.55999755859375,86.7699966430664,85.4800033569336,85.7699966430664,0.0
2004-01-24,18482.35695954284,18494.59346143494,18449.31653721619,18455.0271122345,0.0,1584.5257541256724,1598.2702360153198,1567.219553153991,1580.825279739991,0.0,,,,,,86.55999755859375,86.7699966430664,85.4800033569336,85.7699966430664,0.0
2004-01-25,18482.35695954284,18494.59346143494,18449.31653721619,18455.0271122345,0.0,1584.5257541256724,1598.2702360153198,1567.219553153991,1580.825279739991,0.0,,,,,,86.55999755859375,86.7699966430664,85.4800033569336,85.7699966430664,0.0
2004-01-26,18398.65027618408,18410.84778002929,18372.22183416749,18389.29895997315,2.0,1574.2475414276123,1575.2911989868153,1543.9714141891454,1558.9747862344375,75617.0,,,,,,87.25,87.29000091552734,86.38999938964844,86.7300033569336,0.0
2004-01-27,18543.070487976074,18570.12969970703,18527.079887390137,18561.10996246338,2.0,1558.0702255073556,1584.3490936463932,1531.8732596405025,1544.646468521576,85977.0,,,,,,86.27999877929688,87.4000015258789,86.16000366210938,87.13999938964844,0.0
2004-01-28,18764.41518974304,18790.114303588867,18738.301803588867,18757.36781692505,76523.0,1545.5177879974362,1569.84723378357,1507.6534054458607,1521.4057562605303,102307.0,,,,,,86.97000122070312,87.26000213623047,86.22000122070312,86.27999877929688,0.0
2004-01-29,18647.944427490234,18663.599685668945,17911.887197494507,18040.493463516235,42434.0,1521.7084265390004,1531.1399396514898,1464.1217183799745,1485.3415691664122,112227.0,,,,,,87.58000183105469,87.81999969482422,86.9000015258789,87.38999938964844,0.0
2004-01-30,18013.878631591797,18234.96178157348,17911.592643737793,18100.60999989626,13533.0,1487.7290738179,1510.5214564620985,1472.080851703795,1487.382219120787,96096.0,,,,,,87.19999694824219,87.86000061035156,87.06999969482422,87.52999877929688,0.0
2004-01-31,18013.878631591797,18234.96178157348,17911.592643737793,18100.60999989626,0.0,1487.7290738179,1510.5214564620985,1472.080851703795,1487.382219120787,0.0,,,,,,87.19999694824219,87.86000061035156,87.06999969482422,87.52999877929688,0.0
2004-02-01,18013.878631591797,18234.96178157348,17911.592643737793,18100.60999989626,0.0,1487.7290738179,1510.5214564620985,1472.080851703795,1487.382219120787,0.0,,,,,,87.19999694824219,87.86000061035156,87.06999969482422,87.52999877929688,0.0
2004-02-02,18195.853393554688,18236.015166494763,17780.431350708008,18011.272747268667,2646.0,1499.013266869355,1587.1165977981582,1469.367688316648,1580.2214526329044,114741.0,,,,,,87.52999877929688,87.66999816894531,87.08999633789062,87.13999938964844,0.0
2004-02-03,18014.98979187012,18228.09259414673,18002.237195968628,18047.03422495117,490.0,1575.4639065444935,1591.6787924455275,1539.1122102203371,1541.5927372619626,96805.0,,,,,,86.79000091552734,87.5,86.4800033569336,87.4000015258789,0.0
2004-02-04,18074.957082092296,18151.199343722543,18002.237195968628,18128.80885314941,977.0,1541.2088756881712,1558.207949814605,1488.5162593269342,1496.417818894959,103750.0,,,,,,86.83999633789062,87.0999984741211,86.69999694824219,86.79000091552734,0.0
2004-02-05,18055.67581660766,18111.57252012636,17947.125606536865,17996.509386175545,131.0,1500.420292226714,1506.658429912568,1453.8300835800185,1495.414605174563,114237.0,,,,,,86.9000015258789,86.94000244140625,86.30000305175781,86.83999633789062,0.0
2004-02-06,17941.224533081055,18406.574378967285,17906.684818267822,18229.80478007812,313.0,1496.3071920422371,1512.3238868675253,1457.7935714401249,1467.0565955346683,85112.0,,,,,,86.0199966430664,87.08999633789062,85.83999633789062,86.75,0.0
2004-02-07,17941.224533081055,18406.574378967285,17906.684818267822,18229.80478007812,0.0,1496.3071920422371,1512.3238868675253,1457.7935714401249,1467.0565955346683,0.0,,,,,,86.0199966430664,87.08999633789062,85.83999633789062,86.75,0.0
2004-02-08,17941.224533081055,18406.574378967285,17906.684818267822,18229.80478007812,0.0,1496.3071920422371,1512.3238868675253,1457.7935714401249,1467.0565955346683,0.0,,,,,,86.0199966430664,87.08999633789062,85.83999633789062,86.75,0.0
2004-02-09,18238.0303965332,18421.038246154785,18211.378833313007,18384.10559458006,101.0,1461.1200429290766,1491.7650604248047,1454.4749507904053,1483.6534868322778,73771.0,,,,,,86.0,86.37000274658203,85.62000274658203,86.26000213623047,0.0
2004-02-10,18407.10867150268,18556.241411209103,18361.084195495583,18362.77655527345,71.0,1486.849795063783,1549.5930156506363,1479.52564633789,1530.3819676532005,99999.0,,,,,,85.83999633789062,86.01000213623047,85.41999816894531,85.9800033569336,0.0
2004-02-11,18428.890019946262,18623.223861694336,18318.71956634521,18536.11803894653,134.0,1536.4940643310547,1554.9488574249262,1502.4959300079354,1536.391990661621,100720.0,,,,,,85.19999694824219,86.12999725341797,85.08999633789062,85.97000122070312,0.0
2004-02-12,18613.760158523568,18691.853406906128,18490.58959960937,18699.240867385877,146.0,1536.4599533081057,1548.2369508743286,1517.5813859542832,1535.8960052337643,86634.0,,,,,,85.29000091552734,85.33999633789062,85.01000213623047,85.08999633789062,0.0
2004-02-13,18649.088038259884,18870.591796875,18398.760498046875,18612.027845922858,146.0,1534.584429301758,1571.793352297973,1530.975325847627,1567.7107654202264,86634.0,,,,,,85.55999755859375,85.69000244140625,84.73999786376953,85.16999816894531,0.0
2004-02-14,18649.088038259884,18870.591796875,18398.760498046875,18612.027845922858,0.0,1534.584429301758,1571.793352297973,1530.975325847627,1567.7107654202264,0.0,,,,,,85.55999755859375,85.69000244140625,84.73999786376953,85.16999816894531,0.0
2004-02-15,18649.088038259884,18870.591796875,18398.760498046875,18612.027845922858,0.0,1534.584429301758,1571.793352297973,1530.975325847627,1567.7107654202264,0.0,,,,,,85.55999755859375,85.69000244140625,84.73999786376953,85.16999816894531,0.0
2004-02-16,18649.088038259884,18870.591796875,18398.760498046875,18612.027845922858,0.0,1534.584429301758,1571.793352297973,1530.975325847627,1567.7107654202264,0.0,,,,,,85.47000122070312,85.62999725341797,85.38999938964844,85.52999877929688,0.0
2004-02-17,18705.34767150879,18786.880846551503,18663.76925950928,18803.20031738281,146.0,1557.8753119589237,1594.2165613174438,1546.284728050232,1589.2320199279784,97170.0,,,,,,85.0199966430664,85.4800033569336,84.80000305175781,85.11000061035156,0.0
2004-02-18,18754.35236708983,18779.86595495604,18595.61930847168,18623.589693664573,146.0,1586.9762749282818,1622.4936920990003,1579.724941253662,1601.276469551085,69710.0,,,,,,85.87999725341797,86.01000213623047,84.55999755859375,84.91000366210938,0.0
2004-02-19,18567.33546066284,18598.574876019266,18464.30518722534,18520.50074836425,63.0,1599.230422479246,1632.405894898984,1589.1040505561832,1626.9840087890625,50134.0,,,,,,85.94999694824219,86.23999786376953,85.69000244140625,85.7300033569336,0.0
2004-02-20,18483.528549194336,18490.480850219727,17824.375,17955.473070144653,109.0,1617.8736135925285,1632.0448177963262,1581.6312155723572,1608.0875821365337,114200.0,,,,,,87.23999786376953,87.41000366210938,85.58999633789062,85.63999938964844,0.0
2004-02-21,18483.528549194336,18490.480850219727,17824.375,17955.473070144653,0.0,1617.8736135925285,1632.0448177963262,1581.6312155723572,1608.0875821365337,0.0,,,,,,87.23999786376953,87.41000366210938,85.58999633789062,85.63999938964844,0.0
2004-02-22,18483.528549194336,18490.480850219727,17824.375,17955.473070144653,0.0,1617.8736135925285,1632.0448177963262,1581.6312155723572,1608.0875821365337,0.0,,,,,,87.23999786376953,87.41000366210938,85.58999633789062,85.63999938964844,0.0
2004-02-23,18024.02713394165,18123.857452081284,18012.057621002197,18023.628353118896,162.0,1548.07874218277,1571.4588911338797,1536.2162878579693,1551.658161473082,60426.0,,,,,,87.04000091552734,87.61000061035156,86.72000122070312,87.19999694824219,0.0
2004-02-24,18141.07583112793,18237.13934608153,18016.844512939453,18288.25472831726,77.0,1552.1099779797369,1586.2511208782962,1548.8164236793527,1563.431105048221,85169.0,,,,,,86.13999938964844,87.12999725341797,85.98999786376953,86.83999633789062,0.0
2004-02-25,18301.00707751466,18315.98571475828,17820.425662994385,17884.618574542226,31.0,1563.3618511230452,1624.3674282028223,1555.5652372215263,1612.2365231890872,106147.0,,,,,,87.25,87.33999633789062,86.01000213623047,86.20999908447266,0.0
2004-02-26,17854.173850259394,17859.310343258665,17828.887775421143,17877.493558740243,40.0,1613.2473050605768,1625.0119224182126,1586.1438188552856,1603.9155781787122,78746.0,,,,,,87.68000030517578,87.98999786376953,87.11000061035156,87.2300033569336,0.0
2004-02-27,17845.08702036133,17852.419662475586,17820.425662994385,17915.69378542481,2.0,1602.941428806458,1638.3549690246582,1592.5595248298632,1634.2873222052003,72948.0,,,,,,87.30999755859375,88.0199966430664,87.2300033569336,87.62999725341797,0.0
2004-02-28,17845.08702036133,17852.419662475586,17820.425662994385,17915.69378542481,0.0,1602.941428806458,1638.3549690246582,1592.5595248298632,1634.2873222052003,0.0,,,,,,87.30999755859375,88.0199966430664,87.2300033569336,87.62999725341797,0.0
2004-02-29,17845.08702036133,17852.419662475586,17820.425662994385,17915.69378542481,0.0,1602.941428806458,1638.3549690246582,1592.5595248298632,1634.2873222052003,0.0,,,,,,87.30999755859375,88.0199966430664,87.2300033569336,87.62999725341797,0.0
2004-03-01,17903.40608724975,17915.297603179934,17879.62154324341,18037.57848261413,2.0,1633.1664262138363,1671.3110680259706,1614.7589491996769,1665.0768199450686,84599.0,,,,,,87.5199966430664,87.62000274658203,87.02999877929688,87.0999984741211,0.0
2004-03-02,17955.870351791382,18031.342927990718,17733.076959609985,17777.936836242676,104.0,1662.3295981048575,1672.013725259094,1640.3660187759378,1656.2621644319152,56553.0,,,,,,88.83000183105469,89.05999755859375,87.43000030517578,87.5,0.0
2004-03-03,17667.942477340694,17693.4111778473,17627.658926068107,17716.860323181143,4.0,1655.6637909698477,1663.9855306877143,1595.9994634136965,1616.3700201797474,99745.0,,,,,,89.02999877929688,89.83999633789062,88.9000015258789,89.0,0.0
2004-03-04,17825.614634387195,17866.279286145,17737.661556243896,17770.47385991516,86.0,1616.857406976167,1667.6098905502297,1610.3810934857174,1657.1905357489013,91985.0,,,,,,89.13999938964844,89.44000244140625,88.77999877929688,89.08000183105469,0.0
2004-03-05,18137.63059616089,18141.240673065186,18083.095489501957,18134.74589726259,1.0,1659.9776975486748,1694.2380973739637,1654.9865792045605,1683.7792729812645,78190.0,,,,,,88.18000030517578,89.2699966430664,87.76000213623047,89.12000274658203,0.0
2004-03-06,18137.63059616089,18141.240673065186,18083.095489501957,18134.74589726259,0.0,1659.9776975486748,1694.2380973739637,1654.9865792045605,1683.7792729812645,0.0,,,,,,88.18000030517578,89.2699966430664,87.76000213623047,89.12000274658203,0.0
2004-03-07,18137.63059616089,18141.240673065186,18083.095489501957,18134.74589726259,0.0,1659.9776975486748,1694.2380973739637,1654.9865792045605,1683.7792729812645,0.0,,,,,,88.18000030517578,89.2699966430664,87.76000213623047,89.12000274658203,0.0
2004-03-08,18057.40030479431,18057.40030479431,17975.747257232666,18099.108398010256,11.0,1684.1519525604235,1695.4519527511584,1637.6400635879545,1652.2325973724364,74933.0,,,,,,88.0,88.37999725341797,87.87999725341797,88.20999908447266,0.0
2004-03-09,18145.59330692445,18187.67567322997,18091.31155051268,18241.143004657,5.0,1648.7780323028564,1669.1622225411993,1626.0535880030802,1637.2801235913066,88589.0,,,,,,88.29000091552734,88.6500015258789,87.5999984741211,87.80999755859375,0.0
2004-03-10,18068.800354003903,18079.200744628903,18022.000122070312,18043.600463867188,1.0,1639.7435976623528,1651.9869335571277,1605.3097089973453,1628.4348730331403,94277.0,,,,,,88.94999694824219,89.2300033569336,88.30999755859375,88.5199966430664,0.0
2004-03-11,18007.11483286135,18046.90388240968,17997.814143194584,18105.22859340208,5.0,1636.969423316652,1666.7724328424083,1625.7107897979731,1661.867395252688,95428.0,,,,,,88.51000213623047,89.36000061035156,88.41000366210938,89.0,0.0
2004-03-12,17863.605905502336,17871.51208621217,17837.911949157715,17856.09631558531,5.0,1670.2223078704849,1681.8120004348748,1586.1438188552856,1634.7384798753335,124247.0,,,,,,89.12000274658203,89.41999816894531,88.29000091552734,88.33999633789062,0.0
2004-03-13,17863.605905502336,17871.51208621217,17837.911949157715,17856.09631558531,0.0,1670.2223078704849,1681.8120004348748,1586.1438188552856,1634.7384798753335,0.0,,,,,,89.12000274658203,89.41999816894531,88.29000091552734,88.33999633789062,0.0
2004-03-14,17863.605905502336,17871.51208621217,17837.911949157715,17856.09631558531,0.0,1670.2223078704849,1681.8120004348748,1586.1438188552856,1634.7384798753335,0.0,,,,,,89.12000274658203,89.41999816894531,88.29000091552734,88.33999633789062,0.0
2004-03-15,18041.696877764887,18048.08681449585,18022.924724578857,18040.89699298097,5.0,1632.9679009201063,1694.5499897003174,1617.7311811447144,1691.1646694137598,92394.0,,,,,,88.80999755859375,89.29000091552734,88.52999877929688,89.16999816894531,0.0
2004-03-16,18159.14435577393,18163.163681030277,18132.209815979004,18167.9566244568,8.0,1690.3361904046617,1707.8795355361945,1669.787103701019,1692.1844341358956,85244.0,,,,,,88.58999633789062,88.91999816894531,88.0999984741211,88.77999877929688,0.0
2004-03-17,18172.471799850464,18255.144332885742,18225.651580810547,18380.080207925406,8.0,1690.3784328703332,1732.8830626510608,1684.0683338708477,1724.628848547669,101251.0,,,,,,88.6500015258789,89.02999877929688,88.43000030517578,88.62000274658203,0.0
2004-03-18,18568.97564876708,18576.786962893675,18542.665587112424,18561.16590286256,8.0,1725.4557854988088,1728.4409894943235,1686.927051704406,1712.539571655274,59792.0,,,,,,87.69999694824219,88.75,87.36000061035156,88.7300033569336,0.0
2004-03-19,18601.387283325195,18610.452590942383,18567.192779541016,18599.625062942505,16.0,1710.2441023319989,1739.0835552215576,1695.833699335024,1717.027288372803,52591.0,,,,,,88.16000366210938,88.31999969482422,87.55999755859375,87.62000274658203,0.0
2004-03-20,18601.387283325195,18610.452590942383,18567.192779541016,18599.625062942505,0.0,1710.2441023319989,1739.0835552215576,1695.833699335024,1717.027288372803,0.0,,,,,,88.16000366210938,88.31999969482422,87.55999755859375,87.62000274658203,0.0
